Set,Subset,Device_ID,X,Y
5,3,3,70.23992145425999,48.19111377411755
5,3,4,30.31854722166878,56.08809555626374
5,3,5,92.40079426247007,24.081742326743118
5,3,6,82.78618362808282,26.275231098432002
5,3,7,41.2600383707784,56.10175260621975
5,3,8,89.60468168802717,19.35393801678154
5,3,9,14.867752411841945,34.58090277846597
5,3,10,93.80525962990212,78.22205453394412
5,3,11,50.01662530602447,74.23007935094324
5,3,12,6.959901230876492,73.91170115240361
5,3,13,86.21587348383306,8.84435725719272
5,3,14,44.913081364635296,75.30537774233754
5,3,15,8.53323792749992,31.659481300673203
5,3,16,82.7037897685999,12.429012885747104
5,3,17,3.7314907168540854,11.444730242330682
5,3,18,21.51685887544606,30.9025837143593
5,3,19,92.57243187756328,60.58776753327392
5,3,20,15.686384559704802,83.31534429175198
5,3,21,41.466620257064186,61.62756791826901
5,3,22,47.63987638006471,88.83618152358463
5,3,23,8.88831939256241,8.687629783114726
5,3,24,96.82245869418303,69.32304205795735
5,3,25,67.71181202223872,6.690186813974436
5,3,26,50.88439048066286,87.71267721719315
5,3,27,15.876572393836852,53.998269717965094
5,3,28,13.26937045940973,11.040131489281958
5,3,29,39.134802037207464,11.63227692813405
5,4,0,3.435641625913388,12.770674234260976
5,4,1,32.93460731037218,69.31744549241577
5,4,2,55.69783173571586,18.79964449706557
5,4,3,12.173898420243361,97.14155707066308
5,4,4,55.2846739953137,75.42896447237892
5,4,5,19.619686076423726,62.652921640039224
5,4,6,73.91276472879619,7.831921848690415
5,4,7,17.74206801284452,11.392120877155499
5,4,8,20.60654651313858,48.799542479939625
5,4,9,39.19213383838369,39.124246228196895
5,4,10,40.53429639931331,53.82084297190257
5,4,11,99.41376355000656,69.37976157413848
5,4,12,52.39154101970527,99.5794204435137
5,4,13,30.704065559236803,63.96838569673582
5,4,14,42.97826158234729,96.51594424189119
5,4,15,56.26167852164136,29.926578784218282
5,4,16,32.58553239554842,90.4441730818164
5,4,17,21.214844294244408,13.035664995995827
5,4,18,80.82498634475417,13.689565375705326
5,4,19,72.50622162098799,87.31036287409194
5,4,20,66.11077517223141,5.5403981089903525
5,4,21,47.81110953244742,89.05852118934595
5,4,22,27.480802185946224,33.36751990232142
5,4,23,41.52672282024199,0.5213849698701534
5,4,24,72.5309828364879,55.2683766976403
5,4,25,6.657250208904847,91.25660979643519
5,4,26,4.1308831729634345,3.4627153142929967
5,4,27,94.46954580644221,90.10652790637937
5,4,28,74.300775148877,27.504597022907802
5,4,29,72.16365437218091,73.09734683354779
5,4,30,94.12297202280499,51.778543351777415
5,4,31,5.107476482876905,74.77260517304909
5,4,32,61.34823471826821,82.95177671018405
5,4,33,25.73287932867558,47.99132590379645
5,4,34,96.0148590609704,19.43263993149235
5,4,35,73.7168054953107,4.750584949615233
5,4,36,76.03840709171064,8.184190073265075
5,4,37,94.7907298685941,2.1867812939984743
5,4,38,47.11576948365964,44.94504120031177
5,4,39,51.901092411872746,98.53749788353352
5,5,0,28.999189371406565,39.24484885557338
5,5,1,87.2866891365616,79.6522167093392
5,5,2,99.81671688136237,54.64953199115661
5,5,3,82.12825997675958,16.725564437096608
5,5,4,96.65566656717789,18.11177208261442
5,5,5,3.2426797241484175,16.71191593480304
5,5,6,97.90367400596901,70.63109204243119
5,5,7,14.877422565941028,70.07471579306441
5,5,8,12.333943226081152,77.71132570660083
5,5,9,8.00358174772865,59.401236730770805
5,5,10,70.4952444848144,25.90393831194077
5,5,11,68.39703756510423,84.78090732484034
5,5,12,86.7831557119595,29.38846804310991
5,5,13,13.491036006410717,16.40963768046558
5,5,14,49.59049756746817,88.0495380014047
5,5,15,23.077873720989494,67.76922843428697
5,5,16,33.82339686131811,22.00994989777453
5,5,17,66.34658081690395,50.16091318021393
5,5,18,60.124028008261874,69.57628490889147
5,5,19,28.033004720808545,39.43074823362032
5,5,20,51.76556774701196,94.30978902325373
5,5,21,28.251099642950805,90.00354843495798
5,5,22,38.0560768521579,80.79927251300896
5,5,23,93.83253809141003,89.7098665638542
5,5,24,71.0624026647036,1.3098354266032397
5,5,25,36.32308575565024,50.261480677145634
5,5,26,40.249449984038485,7.372626335314197
5,5,27,81.80886823541164,1.2095881945677622
5,5,28,2.92754646219896,29.91126470318694
5,5,29,72.43053154772713,74.04864449430619
5,5,30,78.59361356135932,12.964837943288687
5,5,31,89.2825809040116,41.584852183788676
5,5,32,30.17438332982274,25.86345282208047
5,5,33,99.91737556964748,9.223812656681968
5,5,34,68.41547652534241,79.41011334741953
5,5,35,25.418027345813996,54.958904979360796
5,5,36,41.2524705090031,21.700968308693763
5,5,37,34.44426510250453,60.20178173144494
5,5,38,69.1916475966522,47.03396225576702
5,5,39,31.814567698962403,86.65356480148374
5,5,40,24.91278411317268,4.430021483980862
5,5,41,91.99011428178086,14.936278679438653
5,5,42,0.4665809913546648,89.18958922426987
5,5,43,65.28021077451075,67.77465052206787
5,5,44,57.44440251662223,80.97946687299203
5,5,45,3.8529139567165585,11.030597635560563
5,5,46,28.074229397976186,35.384046737045786
5,5,47,43.666145793040386,77.7542474651143
5,5,48,86.10354691013686,82.11627629526137
5,5,49,55.91680954616937,13.65354049864062
6,1,0,91.39341876610864,74.72405656475465
6,1,1,48.97754201908784,36.25778637755574
6,1,2,11.83921546556927,56.39941042667932
6,1,3,65.43493716865976,48.36780888941376
6,1,4,7.2482536189908515,9.55953507323945
6,1,5,94.106780714103,89.38565077638543
6,1,6,69.67239232817957,81.2212723235864
6,1,7,4.321230538127324,77.41602918632121
6,1,8,38.59288630908107,86.62243659190449
6,1,9,66.91315526661742,47.35179938693615
6,2,0,75.96929297519686,11.939810569076965
6,2,1,25.625132438516584,10.06818910679872
6,2,2,36.140715160424186,72.91503207643282
6,2,3,60.24406370753563,22.561967209049406
6,2,4,22.961993879847903,8.235317671614794
6,2,5,93.97909274757646,38.60062381549952
6,2,6,26.169545568718323,85.39175486148844
6,2,7,2.597828877713421,16.51075324357488
6,2,8,92.4987685740331,77.27159347034527
6,2,9,93.89150390760204,49.249482807043755
6,2,10,39.31390996920165,37.83757528443175
6,2,11,58.28872700816379,70.58827707922542
6,2,12,74.23481435650234,73.11477805003037
6,2,13,93.52892125230034,1.358371061277991
6,2,14,43.00698466747175,54.08626728733891
6,2,15,83.45111686645541,53.11365529409428
6,2,16,28.061139414126245,53.38341809500008
6,2,17,40.32018086164197,12.931041744401938
6,2,18,97.28490735001412,82.5486733575477
6,2,19,5.7384435934608735,77.1769108671323
6,3,0,8.111670289123968,36.574824517018115
6,3,1,57.60521416111364,70.88804896375498
6,3,2,19.798523633122745,95.30716273828833
6,3,3,99.1760736357611,80.76490125349011
6,3,4,94.69948550039352,75.26033867883191
6,3,5,21.37448439603076,3.9703292321514763
6,3,6,60.1007834201245,94.12081842036693
6,3,7,39.64272095169197,84.79495590844013
6,3,8,59.21124196190131,90.18017677207675
6,3,9,65.71750565918742,16.760402368543637
6,3,10,49.20551595182489,0.630375998787952
6,3,11,28.879668294057875,89.66306752191272
6,3,12,77.03968774927722,24.710622362514993
6,3,13,31.72912087751519,65.83808385337633
6,3,14,39.895707980794704,92.85896284993765
6,3,15,92.9088526578582,22.963259858660695
6,3,16,57.03557640243792,54.173204249469165
6,3,17,33.395999940181355,27.987784181919128
6,3,18,82.7146276162481,98.35633076295852
6,3,19,31.733563662697073,26.369981106133817
6,3,20,63.84522436889045,72.01617091841744
6,3,21,26.166481559737065,76.65144336230699
6,3,22,8.29774476478925,35.967681118457925
6,3,23,14.356897904228777,57.8977411417674
6,3,24,73.55839494664073,8.68807965678719
6,3,25,10.188322956384454,95.75450342035217
6,3,26,90.95317569308281,17.88991326627209
6,3,27,59.37059720487911,41.08184488552358
6,3,28,85.51213993116558,41.41246262186092
6,3,29,44.0963879152322,44.512902650890105
6,4,0,22.49211039862796,11.317574717074297
6,4,1,64.26451691786582,26.261987876008007
6,4,2,3.4252703313489787,93.71133620691758
6,4,3,3.8539005975730345,61.638157355064436
6,4,4,71.45912966981784,1.6322838772834303
6,4,5,50.0094199778291,50.90000444726075
6,4,6,76.56582602840295,24.418731449146936
6,4,7,49.08993466303138,13.165789187660003
6,4,8,32.76412048458291,70.41531713797255
6,4,9,69.4879693713246,51.35875080454221
6,4,10,49.587130858391944,87.96243665304215
6,4,11,26.63379433807775,41.22674040435161
6,4,12,6.012361325583782,29.94041481917457
6,4,13,70.6380564633013,91.30195258332859
6,4,14,69.08059699336,85.38441631653095
6,4,15,10.922159144165356,36.51230735450729
6,4,16,43.3193257125671,52.95469450391266
6,4,17,3.633543580500814,95.18039221733974
6,4,18,17.019004633333743,90.36980151699757
6,4,19,66.52040019378869,28.6674672817609
6,4,20,93.86197285811002,13.388833774416709
6,4,21,73.95350315516757,91.97304547503835
6,4,22,90.11771645796321,84.96576875631018
6,4,23,18.018890996517378,82.53842737793737
6,4,24,31.75445529548594,3.7120436494193223
6,4,25,81.30880857965691,11.011265068865756
6,4,26,68.97514516873593,98.3121705353399
6,4,27,3.4170467766130197,3.2245635624583766
6,4,28,31.06722486267648,2.3061782167866918
6,4,29,58.45405351779962,71.07220207896236
6,4,30,91.90760917759621,36.87828745464134
6,4,31,61.33651914617553,56.37269797114345
6,4,32,27.959240341466323,28.35853899596928
6,4,33,10.776493439566593,94.94236940901237
6,4,34,8.356600573561062,88.15776456294446
6,4,35,93.86308814130898,39.45804232943657
6,4,36,31.41190552316407,14.191422351176014
6,4,37,67.02029216747823,32.94125350700352
6,4,38,56.44243560001274,98.63881614460429
6,4,39,99.45141791750869,12.615362491970327
6,5,0,85.11293830158321,91.05991412751132
6,5,1,63.73657627597598,52.556769072105034
6,5,2,5.724381903295256,33.93349783362824
6,5,3,14.034160775798716,96.58768597164081
6,5,4,69.72880377988233,62.880361016686095
6,5,5,16.567350355152538,90.12928397899064
6,5,6,30.53900355378841,64.67444116040608
6,5,7,3.550383226662773,43.68492967331725
6,5,8,20.94738950937377,45.66434737881184
6,5,9,80.85332580589007,95.38055012782775
6,5,10,69.85075206185958,71.09140892694157
6,5,11,56.02792082018451,27.93211982252127
6,5,12,12.719579042092349,75.82863142229895
6,5,13,48.576634545052535,66.94303246693758
6,5,14,19.191944152248976,18.09599954189325
6,5,15,7.001204877665884,51.83606812504106
6,5,16,76.6983736273882,32.614582429596986
6,5,17,55.69191967383007,85.70163222334281
6,5,18,74.67732901700593,97.75302557424945
6,5,19,2.9762350173885843,17.73856459179921
6,5,20,57.10685618967288,42.28021814949534
6,5,21,74.30002468988015,13.769058712770926
6,5,22,67.2611571400846,80.39526070453519
6,5,23,24.102052905604125,78.60243216846504
6,5,24,75.37059693589045,65.46863589313911
6,5,25,93.71112623425878,91.18951921106473
6,5,26,71.10171300638194,21.496553869507405
6,5,27,34.32949567463034,33.428632336145704
6,5,28,3.5466108066886717,60.34962892192134
6,5,29,4.009000704095173,36.19865277330469
6,5,30,2.282437275119187,60.95344045509289
6,5,31,23.624667750325678,50.383201632461265
6,5,32,13.84071538956529,55.40128770653457
6,5,33,64.75203538270782,33.64833111972162
6,5,34,56.15016475618728,22.32097582007911
6,5,35,56.57445599489908,81.82006850917035
6,5,36,18.45265108804583,0.5065592013871689
6,5,37,37.558902390420904,30.62867341724096
6,5,38,52.186953615447365,39.44925799603966
6,5,39,9.804885636919646,75.63338629782082
6,5,40,95.12266536429209,17.158367658632912
6,5,41,99.64084194995351,50.078255259573645
6,5,42,53.322192217788746,36.4586743774724
6,5,43,54.35463833978857,70.55105376327728
6,5,44,50.5853305365452,34.62464133346126
6,5,45,30.189772647469386,47.08628558094625
6,5,46,78.85999433672754,15.315674938910634
6,5,47,18.092654660256933,50.27528995802104
6,5,48,22.8118254477771,29.68303956042692
6,5,49,6.0512500242596525,31.80480232047711
7,1,0,25.272755895522497,51.94980062874558
7,1,1,48.200870355885115,51.54778954596718
7,1,2,45.00415915082404,47.79594144776596
7,1,3,94.42018361543407,41.33536798707437
7,1,4,5.8069480100262805,15.698335868867641
7,1,5,80.14714382397308,49.20065816052321
7,1,6,51.167604816409295,64.46223859863272
7,1,7,58.001246823159704,72.92615044409453
7,1,8,1.3768359934732743,69.21033564929002
7,1,9,69.39933799734348,87.81068069750884
7,2,0,72.9233212284629,34.037794648024274
7,2,1,17.80928235587971,83.86936607593584
7,2,2,77.24138287725934,90.83784650597642
7,2,3,56.61861895174862,1.8990781644926735
7,2,4,67.67303702733912,2.887052593458689
7,2,5,16.29115587822249,42.62788909507768
7,2,6,36.72889615607066,36.54090143559044
7,2,7,8.416847795956512,85.45068621435159
7,2,8,91.53442552600384,57.526074583170676
7,2,9,79.65072501802989,37.2930019313506
7,2,10,41.92746074514141,75.37231830598711
7,2,11,79.95602925201626,27.4661239701587
7,2,12,79.14922130823012,89.11941647300436
7,2,13,23.07227559436563,45.34714044174169
7,2,14,12.34537133337928,58.858546263593276
7,2,15,26.612876557448807,91.34074868982094
7,2,16,61.751860740191255,99.9856902077957
7,2,17,15.024469280021618,7.399207368291738
7,2,18,39.62606959814596,35.54423583411596
7,2,19,58.262102522130164,60.3654501593779
7,3,0,18.113404354929557,73.82416918891464
7,3,1,36.28582316099745,99.80614748197206
7,3,2,22.061185682766325,80.10584926773898
7,3,3,65.59495400021402,51.527472854669
7,3,4,64.92174561809384,88.12981973470876
7,3,5,49.52730163850667,31.645316533921708
7,3,6,94.22121377509885,1.2249224133826175
7,3,7,36.65255949299967,0.11587739524069329
7,3,8,45.93673553031887,90.32946711631385
7,3,9,22.798963787996847,50.15839242903509
7,3,10,98.57665211952943,81.6272054982914
7,3,11,10.03255087018806,3.4514770443924814
7,3,12,90.45915855695155,34.37031820681188
7,3,13,61.037274422639086,82.22351385605168
7,3,14,39.66970071526739,17.089120236838085
7,3,15,62.80237825524772,93.60241692235039
7,3,16,91.09633179699648,14.016723039576046
7,3,17,96.85455142293974,36.157474323231476
7,3,18,62.019119434974186,96.46286990036145
7,3,19,49.732432077999896,0.2832907264783635
7,3,20,16.670366107955527,4.4906077141387
7,3,21,22.172791819095206,82.00991557798119
7,3,22,85.00171363860522,15.306867043979661
7,3,23,86.70148812946532,90.98989024923637
7,3,24,44.72262784121161,52.97357844336404
7,3,25,26.428905486109855,2.208096808891563
7,3,26,55.22020648740407,27.456516813858634
7,3,27,30.287765156952833,79.5703379711244
7,3,28,69.95500940368615,31.604491475312113
7,3,29,51.53950248302239,76.36130904199001
7,4,0,74.83477114089733,63.80847789104497
7,4,1,56.691418149984656,53.13448108109329
7,4,2,63.570469022335715,52.34259542638016
7,4,3,25.154197538991816,77.62504837039445
7,4,4,44.593607240536734,35.19285458171656
7,4,5,83.31927067891033,18.002523295048917
7,4,6,13.519664319226276,34.350963325162134
7,4,7,52.71660174114519,50.19099613292916
7,4,8,37.04520280760357,45.4971571927196
7,4,9,64.90261043197216,10.444136200258185
7,4,10,30.17465480216893,84.13086106117012
7,4,11,21.690870978826478,0.21816348251545437
7,4,12,57.14379806697059,50.00673465022427
7,4,13,32.0238021087922,81.23919313947013
7,4,14,87.43226170631,62.34119346009511
7,4,15,15.667395879257157,19.382440272782354
7,4,16,89.09119316724679,18.49066279935883
7,4,17,6.146033923269378,91.12673971920984
7,4,18,88.05188951253915,25.02005728551006
7,4,19,98.30237525643386,47.83999077421431
7,4,20,42.13559510802774,24.690702022846434
7,4,21,5.094619403300676,48.20392082450541
7,4,22,97.53863538656691,21.636456800985233
7,4,23,48.94905575874044,53.58879031132565
7,4,24,23.82184931718958,72.4674871019821
7,4,25,39.446623588800364,31.635593937430045
7,4,26,18.011695940021394,4.464476226278647
7,4,27,15.813507486465339,18.865902698159644
7,4,28,76.00849461553756,65.87933976305584
7,4,29,17.890704205677444,62.09658401577648
7,4,30,85.65230253171593,2.4093006196648115
7,4,31,44.432954013269935,90.197925377626
7,4,32,64.21370464637583,85.3488243727858
7,4,33,11.301449890799987,79.29323942267595
7,4,34,58.347654437359935,32.2074610737958
7,4,35,55.268246112542826,18.43535854323976
7,4,36,85.12702507674035,22.8849802579647
7,4,37,81.47788484458682,91.96692461780012
7,4,38,88.76730752015678,75.55645696186149
7,4,39,32.39087229952642,85.69763162532949
7,5,0,41.913267977285244,72.74594447537936
7,5,1,32.547866755903634,26.363259045762828
7,5,2,35.469148354369544,63.362631489679764
7,5,3,52.22819117243396,22.929897175692
7,5,4,30.16459028574715,10.249060476340821
7,5,5,66.60496826965682,80.30732824667399
7,5,6,78.7677701625778,83.1503673070888
7,5,7,97.36976247932233,15.095835003875091
7,5,8,84.50482791189216,46.433014350744145
7,5,9,12.094444177707297,69.88237897960181
7,5,10,67.09018527460913,64.55721238925895
7,5,11,86.24905849620262,17.713388242052332
7,5,12,28.064677147420134,8.19405118902411
7,5,13,53.8192472495728,77.4191018097827
7,5,14,96.53034024232684,38.04271722572478
7,5,15,33.34333302754609,66.51213896682026
7,5,16,41.165471491035895,95.30329428431827
7,5,17,49.510444679381074,15.757351956627662
7,5,18,26.536867764341793,49.08266619262239
7,5,19,86.95132788939793,60.35474590882856
7,5,20,84.49998686544717,31.045429510885402
7,5,21,32.22955873711718,45.32104819572184
7,5,22,82.09299794276777,94.97276062730508
7,5,23,61.16316927525982,57.61638928313394
7,5,24,71.77538127360953,91.48815601438224
7,5,25,59.08695953547315,77.3481625685694
7,5,26,38.84640051636127,32.14094574000871
7,5,27,4.993341056808909,93.88235098253907
7,5,28,90.4930093680293,20.782109334295285
7,5,29,1.5710910755636465,56.5759133458189
7,5,30,78.53248119404674,85.50677158990328
7,5,31,61.51254603552573,9.015396771138906
7,5,32,78.40462561689336,96.86892190821604
7,5,33,27.19028639331187,86.24282496575086
7,5,34,69.12901617853177,93.96275574231923
7,5,35,74.86562230844862,27.34298204875631
7,5,36,23.67004407474563,36.28136001372079
7,5,37,29.110437988411558,42.359721951679084
7,5,38,66.86700705085117,38.05441530119378
7,5,39,36.8100212530381,92.85647799281412
7,5,40,47.44229779155652,60.9902674411595
7,5,41,68.38668254025549,83.779004597513
7,5,42,11.957938889112151,13.811866248757653
7,5,43,76.94065045198096,47.453559815742196
7,5,44,53.031446303323406,48.11551014938921
7,5,45,45.55343513836918,88.11545160109694
7,5,46,2.9858244485444665,30.98672857165446
7,5,47,34.40222219180069,52.08284091913412
7,5,48,33.58211407730149,44.80375558972867
7,5,49,39.10076674664836,63.33375983309888
8,1,0,62.69105390783474,20.138219923112594
8,1,1,89.22104290017089,90.23765609948475
8,1,2,8.894406202451172,40.413771977796884
8,1,3,40.403964117791496,25.734180856071948
8,1,4,39.067442030720315,92.7603492509185
8,1,5,48.008389236437274,80.15321530852583
8,1,6,68.84927709631401,52.30283670949782
8,1,7,22.911732519641692,88.17895344332862
8,1,8,91.7703915421063,77.59951510603605
8,1,9,62.29037196530765,44.732139878881725
8,2,0,24.077467013792713,72.21826746207572
8,2,1,11.244510840795623,16.31692154659936
8,2,2,95.18787858875712,44.444371200181486
8,2,3,95.11182017311191,87.58860865195467
8,2,4,69.3161586538233,93.867780610263
8,2,5,92.29247752299838,27.2252884524614
8,2,6,25.636012390631407,52.88514642079494
8,2,7,1.6308974170783253,99.62211446873894
8,2,8,57.19071751574069,38.15541818006542
8,2,9,4.5360851117465515,81.10197811854968
8,2,10,11.43472047001824,21.569032438703733
8,2,11,71.50514382649,41.15804153544296
8,2,12,47.816004669376376,35.95799484722845
8,2,13,33.97749635669542,21.375091566405587
8,2,14,78.69206270522567,98.71861193396288
8,2,15,31.77218228297613,63.77739696097417
8,2,16,91.98298278543952,20.047088123652333
8,2,17,92.36358338609297,91.99080810727655
8,2,18,70.78019479536678,51.37595925702077
8,2,19,7.408896411497273,28.166232101652334
8,3,0,97.46043134352561,48.620999952005164
8,3,1,49.97719593595472,20.723485776967166
8,3,2,50.50453033445124,70.79719522909275
8,3,3,75.8798150657761,6.497068613397062
8,3,4,6.267823789619281,7.480072476347627
8,3,5,71.87409633041048,87.95344696291878
8,3,6,11.02442173445532,1.0335684445952231
8,3,7,20.28755843075305,37.69148502846093
8,3,8,60.178918877318026,82.03177964012933
8,3,9,63.442337122642165,28.004584872169776
8,3,10,17.630130296442907,77.33502602783841
8,3,11,25.78297029282267,79.52155449113467
8,3,12,52.59504717936545,94.80203998286095
8,3,13,41.23939281388934,76.6010839492126
8,3,14,65.50422691713776,62.64068030446003
8,3,15,81.42170237094994,39.03659266004505
8,3,16,94.1367190336711,80.4815505828451
8,3,17,16.848236285872826,19.03448405804329
8,3,18,60.02801255364915,86.58623682821064
8,3,19,81.60797495932287,22.4406822873303
8,3,20,13.57192888171001,27.123550173132806
8,3,21,74.09337396373083,35.424484874639866
8,3,22,38.12414422377765,13.450982339915523
8,3,23,68.08551274297903,8.60446146476297
8,3,24,36.337461208409835,96.550498544265
8,3,25,23.16468266363984,53.06654778216413
8,3,26,2.2701640734346276,68.10881273993641
8,3,27,59.55593547480013,90.90133745693464
8,3,28,14.501459682445294,86.1564136941277
8,3,29,38.69531108853326,69.591198164175
8,4,0,14.2879162296353,9.949606947971839
8,4,1,53.3751273341911,19.88061892764353
8,4,2,64.50227659812184,83.70099595293964
8,4,3,19.217751926206745,77.32151580389237
8,4,4,71.6009463797253,21.136431844696613
8,4,5,35.18498898145255,85.9226973661275
8,4,6,87.5469899181659,5.66517523637321
8,4,7,8.15176684657955,61.74867024979764
8,4,8,58.96823410061052,10.26664693533999
8,4,9,75.93504971902975,13.213813157931964
8,4,10,69.82768409949816,81.24370498034995
8,4,11,14.38163645218391,21.638343979963132
8,4,12,39.187992124205365,31.614107681881993
8,4,13,65.48939296045496,50.60783857386934
8,4,14,1.259670697961468,98.35176376280731
8,4,15,56.58575142895468,78.58729915718743
8,4,16,99.01843704710924,17.326208397635913
8,4,17,3.4176600154979306,33.57395743336035
8,4,18,36.72219660377957,90.85640710077925
8,4,19,70.916693205114,48.53382727048721
8,4,20,93.57070170954272,52.59178995598645
8,4,21,77.63535378592726,62.52339493962495
8,4,22,55.06864487765796,20.180050118079564
8,4,23,63.892638804485614,36.89424924173031
8,4,24,48.512855486302854,93.13202355745895
8,4,25,83.63514971044489,77.44293325386779
8,4,26,41.949866385900535,52.583436082898054
8,4,27,93.26478794544562,91.64151883941355
8,4,28,20.226369278693486,32.08671986492791
8,4,29,0.5708991727036816,75.2397799152264
8,4,30,17.64792517261783,16.6228078574356
8,4,31,90.00017408818407,89.83406985956861
8,4,32,36.63495252951402,47.22242913471517
8,4,33,15.33882997610706,34.27219416109508
8,4,34,21.883066407410173,58.9627805953895
8,4,35,31.064622452480506,2.8292828073357814
8,4,36,39.3102826130529,85.24355050216909
8,4,37,57.863660408985766,95.30435302406303
8,4,38,63.81595542329268,35.227721401372264
8,4,39,16.70249828343846,18.69605235064068
8,5,0,54.21506573056752,90.91847832406687
8,5,1,14.165238121246531,43.25966736989055
8,5,2,0.3341064611943889,86.97041149156559
8,5,3,8.704083765571463,96.81335697066095
8,5,4,44.24821540902939,10.310870254206995
8,5,5,90.3594659395594,52.50092884105561
8,5,6,18.677740052384095,74.90201965284345
8,5,7,12.667858502983071,39.36866725025528
8,5,8,89.19936793446777,35.64800039294029
8,5,9,10.654250434240408,86.28629551820516
8,5,10,38.615050758267145,60.73339319862684
8,5,11,61.45859756070811,95.55841425900395
8,5,12,24.67504960772041,16.68033945145216
8,5,13,93.68614600911125,29.511632957544638
8,5,14,70.96948058334858,0.5746236649057657
8,5,15,90.86261556834106,51.4752027572603
8,5,16,76.75127522994664,10.50146747581408
8,5,17,93.06598129075454,95.57606466626582
8,5,18,60.05493637213337,25.821219410930553
8,5,19,89.25488570478538,46.201343521286645
8,5,20,49.38297961706259,20.566973324957193
8,5,21,81.89771313423694,20.38164289898279
8,5,22,25.680552327216226,1.7503957403402826
8,5,23,94.50285127326262,82.69970461699006
8,5,24,74.97158849334177,1.4155637201333893
8,5,25,31.374328589213967,66.35223220759089
8,5,26,39.338475167856366,45.76285924589115
8,5,27,83.53377626911629,71.23857652125264
8,5,28,57.21938160668336,14.051904069051414
8,5,29,60.20123328692893,79.85478850933599
8,5,30,19.164211982110068,39.98593819824306
8,5,31,16.65174359026992,21.37478251783796
8,5,32,75.00400591357914,20.4388630614566
8,5,33,85.0433817930716,60.767219069127634
8,5,34,77.34379829380222,67.74304153730739
8,5,35,29.740160733889482,14.574787046186144
8,5,36,2.524447220620396,87.1412487453158
8,5,37,91.68215670719792,23.476277102193134
8,5,38,0.10092588741169584,69.28067564328241
8,5,39,30.612907538092234,61.024184673665204
8,5,40,22.454237250547337,96.98257556467541
8,5,41,19.87240784495458,42.9911917695638
8,5,42,75.6363197130888,67.79855162441972
8,5,43,71.91924900153806,50.790659811648105
8,5,44,5.853302071208432,77.09950374448829
8,5,45,46.952854798359354,80.86245104243628
8,5,46,99.81311432624383,53.857258426979094
8,5,47,18.61001959126096,38.53712654527758
8,5,48,31.26023847652211,83.24972581188868
8,5,49,79.94227000397194,5.5940308274561925
9,1,0,70.55468044402198,74.46882244853352
9,1,1,44.21882735114856,70.72580324083961
9,1,2,43.148619949348124,39.47160970975956
9,1,3,64.83933410099253,17.26149768349862
9,1,4,72.95946168662809,69.24018086105517
9,1,5,37.03130744471853,26.59445395037571
9,1,6,17.23907100363235,50.66255167519553
9,1,7,86.09646137578397,71.48042960661817
9,1,8,23.092174063755515,64.79714444293283
9,1,9,77.06848050786343,20.710046278591516
9,2,0,87.67973153728764,51.10707377363147
9,2,1,46.65636172041542,38.24004862296386
9,2,2,12.186474126217089,99.31233359757007
9,2,3,83.9489246519021,77.33426275496444
9,2,4,13.380039943085375,70.73679134837354
9,2,5,88.8244651325509,44.280988212088666
9,2,6,15.550124736634013,87.46952264005796
9,2,7,47.255709437800434,49.02177851351859
9,2,8,24.785187511594554,5.714288499898973
9,2,9,93.57342106882669,66.37760825900662
9,2,10,97.57210143628404,20.405952841296155
9,2,11,87.69325369184625,60.18335688863424
9,2,12,21.954778262541424,33.94488625389202
9,2,13,34.8313635608695,25.614237862174257
9,2,14,8.346553540875073,78.59561019253003
9,2,15,80.56683011083234,11.095023039218644
9,2,16,92.86544511804205,35.73206374543621
9,2,17,10.594716522005454,66.78369165195298
9,2,18,70.5932370208748,78.77046936430742
9,2,19,88.64933606527933,33.66232196772658
9,3,0,10.173637124879791,53.705271128743355
9,3,1,87.11265935995436,29.857765299515094
9,3,2,45.088701427311435,82.41590037260478
9,3,3,40.22473212159112,37.58734961979202
9,3,4,99.85911769514752,73.21192598696125
9,3,5,0.2656737834172973,39.097998857897956
9,3,6,3.348680601263576,68.77344642332503
9,3,7,38.64047866451687,40.15010359789186
9,3,8,43.86752265664193,90.19072725967234
9,3,9,68.62666368797754,60.8833699790268
9,3,10,40.17688297313017,53.328236395711144
9,3,11,29.185679386568196,31.02368925259853
9,3,12,87.49888992260354,31.619566216419372
9,3,13,27.420958149678132,25.90040332023124
9,3,14,3.7849863654893734,77.08804821337816
9,3,15,94.52047586096643,28.940337725597026
9,3,16,53.43568388619805,83.08421441999283
9,3,17,95.41142443501614,7.823835800180029
9,3,18,3.323166288813606,7.016225909675749
9,3,19,77.9529642473301,86.13688761194024
9,3,20,61.00556629523766,85.43828276145771
9,3,21,19.391304495846562,98.40329060253794
9,3,22,87.93576605819604,23.696061005805134
9,3,23,58.49405030253676,32.70663685139368
9,3,24,59.74875999501446,44.456396197000494
9,3,25,19.470246948943764,71.67361163778172
9,3,26,68.47870997133866,74.19946840898736
9,3,27,38.32575247662923,33.557873668984435
9,3,28,66.05810763179767,82.83647423608039
9,3,29,67.52602671430809,50.418184093842854
9,4,0,48.05797078550826,35.307925105952705
9,4,1,26.436220954921787,99.16528284092337
9,4,2,42.45895027508521,6.632228880047658
9,4,3,69.52968037908911,18.574297182971712
9,4,4,75.71005200046696,95.15468639382692
9,4,5,53.46641651938824,30.92635293590928
